segment_id,road_name,road_class,highway,length_m,start_node,end_node,connected_segment_ids
URB_01643,Unnamed Road,Urban Road,tertiary,552.2,"12.968527,77.512701","12.963641,77.512623","NH_00073,NH_00095,URB_01630,URB_01631"
URB_01644,Unnamed Road,Urban Road,tertiary,1076.0,"12.971097,77.521441","12.961528,77.520590",URB_01251
URB_01645,Unnamed Road,Urban Road,tertiary,395.1,"12.966428,77.570119","12.966042,77.573729",
URB_01646,Unnamed Road,Urban Road,tertiary_link,46.4,"12.966439,77.614179","12.966200,77.614047",
URB_01647,Unnamed Road,Urban Road,tertiary,202.0,"12.965931,77.702343","12.966196,77.703523",URB_00645
URB_01648,Unnamed Road,Urban Road,tertiary,265.6,"12.966486,77.544587","12.966842,77.546755","URB_00157,URB_01069"
URB_01649,Unnamed Road,Urban Road,tertiary,679.2,"12.965267,77.584228","12.968003,77.578642","URB_00684,URB_00961,URB_01062"
URB_01650,Unnamed Road,Urban Road,tertiary,349.7,"12.965087,77.538189","12.968169,77.538830",URB_00320
URB_01651,Unnamed Road,Urban Road,tertiary,565.8,"12.967499,77.530496","12.966042,77.535445","URB_00090,URB_00358"
URB_01652,Unnamed Road,Urban Road,tertiary,2342.3,"12.971755,77.507613","12.963595,77.512229","URB_01630,URB_01654"
URB_01653,Unnamed Road,Urban Road,tertiary,226.8,"12.968453,77.614275","12.966520,77.613929","SH_00118,SH_00129,URB_01052"
URB_01654,Unnamed Road,Urban Road,tertiary,944.3,"12.963595,77.512229","12.972014,77.512727","NH_00074,NH_00096,URB_00160,URB_01630,URB_01652,URB_01683"
URB_01655,Unnamed Road,Urban Road,tertiary,243.8,"12.967645,77.592643","12.967826,77.590504",URB_00639
URB_01656,Unnamed Road,Urban Road,tertiary,662.5,"12.968068,77.530490","12.968799,77.524463",
URB_01657,Unnamed Road,Urban Road,secondary_link,43.9,"12.968434,77.606012","12.968307,77.606247","URB_00610,URB_00997"
URB_01658,Unnamed Road,Urban Road,tertiary,80.6,"12.968466,77.628965","12.969186,77.628975","URB_00623,URB_00624,URB_01138,URB_01204"
URB_01659,Unnamed Road,Urban Road,tertiary,309.8,"12.968895,77.567381","12.968918,77.570227",
URB_01660,Unnamed Road,Urban Road,tertiary,3684.0,"12.980259,77.481058","12.963152,77.481840","URB_00952,URB_00953,URB_01640"
URB_01661,Unnamed Road,Urban Road,tertiary,123.2,"12.969970,77.565205","12.969128,77.564958",
URB_01662,Unnamed Road,Urban Road,tertiary,185.9,"12.970351,77.632410","12.968783,77.633006","URB_01084,URB_01204"
URB_01663,Unnamed Road,Urban Road,tertiary,43.8,"12.969844,77.635953","12.969858,77.636331",URB_00041
URB_01664,Unnamed Road,Urban Road,tertiary,94.7,"12.970128,77.530882","12.969965,77.531739",URB_00186
URB_01665,Unnamed Road,Urban Road,tertiary,1313.9,"12.966058,77.562700","12.975689,77.560557",
URB_01666,Unnamed Road,Urban Road,secondary,1331.1,"12.971365,77.488096","12.970507,77.490191","URB_00992,URB_01671"
URB_01667,Unnamed Road,Urban Road,tertiary,1060.0,"12.971708,77.512965","12.969488,77.514741",
URB_01668,Unnamed Road,Urban Road,tertiary,38.0,"12.971880,77.694253","12.971538,77.694217",URB_00295
URB_01669,Unnamed Road,Urban Road,tertiary,213.8,"12.970815,77.524985","12.972703,77.525331","URB_00161,URB_01251"
URB_01670,Unnamed Road,Urban Road,secondary_link,39.4,"12.972022,77.594247","12.971802,77.593999",SH_00370
URB_01671,Unnamed Road,Urban Road,secondary,424.0,"12.972698,77.484441","12.971365,77.488096","URB_00992,URB_01666,URB_01679"
URB_01672,Unnamed Road,Urban Road,tertiary,1252.7,"12.975754,77.563602","12.972290,77.566668",
URB_01673,Unnamed Road,Urban Road,secondary_link,34.7,"12.972356,77.594250","12.972054,77.594311",
URB_01674,Unnamed Road,Urban Road,tertiary,577.3,"12.974500,77.572305","12.969942,77.571731",SH_00208
URB_01675,Unnamed Road,Urban Road,secondary_link,98.7,"12.971946,77.593719","12.972460,77.594226",
URB_01676,Unnamed Road,Urban Road,secondary,39.7,"12.972623,77.619637","12.972307,77.619576",URB_00599
URB_01677,Unnamed Road,Urban Road,tertiary,78.4,"12.972845,77.581542","12.972481,77.581004",
URB_01678,Unnamed Road,Urban Road,tertiary,121.2,"12.973129,77.622416","12.972230,77.623015",URB_00532
URB_01679,Unnamed Road,Urban Road,secondary,108.2,"12.973083,77.483525","12.972698,77.484441",URB_01671
URB_01680,Unnamed Road,Urban Road,secondary,29.8,"12.973045,77.538387","12.972927,77.538626","URB_00090,URB_01167,URB_01684,URB_01686"
URB_01681,Unnamed Road,Urban Road,tertiary,668.9,"12.970935,77.531066","12.975957,77.532787",URB_00156
URB_01682,Unnamed Road,Urban Road,unclassified,73.1,"12.973171,77.581136","12.973005,77.581700","SH_00274,URB_00541"
URB_01683,Unnamed Road,Urban Road,tertiary,317.0,"12.972014,77.512727","12.974687,77.513277","NH_00074,NH_00096,URB_00160,URB_00182,URB_01654,URB_01692,URB_01708"
URB_01684,Unnamed Road,Urban Road,secondary,77.6,"12.973737,77.538477","12.973045,77.538387","URB_00090,URB_00398,URB_00725,URB_01167,URB_01680,URB_01686,URB_01693"
URB_01685,Unnamed Road,Urban Road,tertiary,332.6,"12.974316,77.574973","12.972842,77.577220",
URB_01686,Unnamed Road,Urban Road,secondary,206.5,"12.973045,77.538387","12.974386,77.538132","URB_00090,URB_00097,URB_01167,URB_01680,URB_01684"
URB_01687,Unnamed Road,Urban Road,secondary,1011.0,"12.976832,77.487491","12.973176,77.491064","SH_00282,URB_01694,URB_01710"
URB_01688,Unnamed Road,Urban Road,tertiary,627.5,"12.971206,77.726796","12.976504,77.727168",URB_00693
URB_01689,Unnamed Road,Urban Road,secondary,25.0,"12.973928,77.547752","12.974055,77.547562",
URB_01690,Unnamed Road,Urban Road,tertiary,813.4,"12.973220,77.717945","12.976947,77.721295",URB_00117
URB_01691,Unnamed Road,Urban Road,tertiary,157.3,"12.974313,77.515000","12.974578,77.513648","URB_01692,URB_01706"
URB_01692,Unnamed Road,Urban Road,tertiary,42.0,"12.974578,77.513648","12.974687,77.513277","URB_00182,URB_01683,URB_01691,URB_01706,URB_01708"
URB_01693,Unnamed Road,Urban Road,secondary,228.6,"12.975745,77.538584","12.973737,77.538477","URB_00098,URB_00398,URB_00725,URB_01684"
URB_01694,Unnamed Road,Urban Road,tertiary,385.5,"12.973176,77.491064","12.976634,77.491306",URB_01687
URB_01695,Unnamed Road,Urban Road,tertiary,302.7,"12.976336,77.525729","12.973804,77.525573",URB_00161
URB_01696,Unnamed Road,Urban Road,secondary_link,3214.3,"12.974979,77.590155","12.972379,77.593820",
URB_01697,Unnamed Road,Urban Road,tertiary,87.2,"12.975093,77.575748","12.975682,77.575953",SH_00280
URB_01698,Unnamed Road,Urban Road,secondary,368.1,"12.975034,77.669750","12.975327,77.666466",
URB_01699,Unnamed Road,Urban Road,tertiary,91.7,"12.975136,77.548271","12.975859,77.548677","SH_00277,SH_00281,URB_01723"
URB_01700,Unnamed Road,Urban Road,unclassified,191.6,"12.976010,77.591422","12.975031,77.592860",
URB_01701,Unnamed Road,Urban Road,unclassified,648.2,"12.976474,77.724667","12.976504,77.725993",
URB_01702,Unnamed Road,Urban Road,tertiary,1147.9,"12.981178,77.485103","12.971441,77.482668",URB_00713
URB_01703,Unnamed Road,Urban Road,secondary_link,152.4,"12.975799,77.601668","12.976568,77.600538",URB_00652
URB_01704,Unnamed Road,Urban Road,tertiary,60.3,"12.976692,77.620398","12.976194,77.620285",URB_02175
URB_01705,Unnamed Road,Urban Road,tertiary,90.7,"12.976177,77.577405","12.976965,77.577634",
URB_01706,Unnamed Road,Urban Road,tertiary,500.5,"12.978718,77.515322","12.974578,77.513648","NH_00095,NH_00131,URB_01691,URB_01692"
URB_01707,Unnamed Road,Urban Road,tertiary,406.9,"12.978447,77.549089","12.974969,77.548511","SH_00021,SH_00276"
URB_01708,Unnamed Road,Urban Road,tertiary,533.1,"12.974687,77.513277","12.978950,77.515198","NH_00096,NH_00132,URB_00182,URB_01683,URB_01692"
URB_01709,Unnamed Road,Urban Road,unclassified,173.0,"12.976791,77.724095","12.976664,77.725584",
URB_01710,Unnamed Road,Urban Road,secondary,35.6,"12.977151,77.487520","12.976832,77.487491","SH_00282,SH_00283,URB_01687,URB_01729"
URB_01711,Unnamed Road,Urban Road,secondary,110.9,"12.976551,77.545399","12.977509,77.545681",URB_00128
URB_01712,Unnamed Road,Urban Road,tertiary,4133.4,"12.973475,77.703070","12.973172,77.709342",
URB_01713,Unnamed Road,Urban Road,tertiary,373.6,"12.975548,77.540388","12.978878,77.540843",
URB_01714,Unnamed Road,Urban Road,tertiary,922.0,"12.978276,77.733862","12.976034,77.741336","URB_01015,URB_01061"
URB_01715,Unnamed Road,Urban Road,tertiary_link,42.1,"12.978121,77.606762","12.977919,77.606737",
URB_01716,Unnamed Road,Urban Road,tertiary,721.0,"12.981386,77.650712","12.976907,77.654743",SH_00201
URB_01717,Unnamed Road,Urban Road,tertiary_link,56.3,"12.979821,77.694743","12.979820,77.694373",
URB_01718,Unnamed Road,Urban Road,secondary,207.6,"12.980688,77.614468","12.980688,77.614468",
URB_01719,Unnamed Road,Urban Road,tertiary,56.7,"12.980106,77.555058","12.980616,77.555087","URB_00009,URB_00402"
URB_01720,Unnamed Road,Urban Road,unclassified,534.7,"12.980894,77.593757","12.981029,77.597059",SH_00166
URB_01721,Unnamed Road,Urban Road,tertiary,925.6,"12.980152,77.515944","12.981819,77.517116","URB_00956,URB_01733,URB_01741"
URB_01722,Unnamed Road,Urban Road,tertiary,701.1,"12.981589,77.517422","12.981589,77.517422",
URB_01723,Unnamed Road,Urban Road,tertiary,1319.4,"12.975859,77.548677","12.980768,77.550504","SH_00281,URB_01699"
URB_01724,Unnamed Road,Urban Road,secondary,66.5,"12.981160,77.576885","12.980600,77.576960",URB_02161
URB_01725,Unnamed Road,Urban Road,unclassified,178.7,"12.981859,77.727810","12.980442,77.727471",
URB_01726,Unnamed Road,Urban Road,unclassified,183.0,"12.980438,77.727357","12.981948,77.727684",
URB_01727,Unnamed Road,Urban Road,tertiary,303.0,"12.981217,77.588002","12.981217,77.588002",
URB_01728,Unnamed Road,Urban Road,tertiary,1037.6,"12.977390,77.487799","12.985647,77.491401","SH_00283,SH_00297,SH_00314"
URB_01729,Unnamed Road,Urban Road,tertiary,1059.7,"12.977151,77.487520","12.986158,77.488347","SH_00283,URB_01710"
URB_01730,Unnamed Road,Urban Road,tertiary_link,37.8,"12.981541,77.607964","12.981614,77.608261",
URB_01731,Unnamed Road,Urban Road,tertiary,2305.2,"12.979418,77.664140","12.985510,77.663872","URB_00704,URB_00831,URB_01011"
URB_01732,Unnamed Road,Urban Road,secondary_link,47.9,"12.981943,77.622871","12.981808,77.623266",
URB_01733,Unnamed Road,Urban Road,tertiary,236.7,"12.981819,77.517116","12.982036,77.514945","URB_00956,URB_01721,URB_01741"
URB_01734,Unnamed Road,Urban Road,tertiary,1198.0,"12.986889,77.491097","12.977353,77.487958","SH_00282,SH_00298,SH_00315"
URB_01735,Unnamed Road,Urban Road,tertiary,67.9,"12.982941,77.518311","12.982432,77.517963",URB_01745
URB_01736,Unnamed Road,Urban Road,secondary,38.2,"12.982962,77.576503","12.982789,77.576806",
URB_01737,Unnamed Road,Urban Road,tertiary_link,232.1,"12.982639,77.542707","12.982933,77.544619",
URB_01738,Unnamed Road,Urban Road,secondary_link,159.3,"12.983260,77.560265","12.982683,77.561498","URB_01106,URB_02137"
URB_01739,Unnamed Road,Urban Road,secondary,53.4,"12.983485,77.768335","12.983624,77.768780",
URB_01740,Unnamed Road,Urban Road,tertiary,2707.4,"12.978740,77.501702","12.984791,77.510814","SH_00100,URB_00367"
URB_01741,Unnamed Road,Urban Road,tertiary,505.3,"12.981819,77.517116","12.985899,77.518962","URB_00956,URB_01721,URB_01733,URB_01754"
URB_01742,Unnamed Road,Urban Road,tertiary,588.3,"12.984761,77.479270","12.985133,77.481594",
URB_01743,Unnamed Road,Urban Road,tertiary,61.7,"12.984467,77.578444","12.983912,77.578457",
URB_01744,Unnamed Road,Urban Road,secondary,47.8,"12.984565,77.588348","12.984370,77.587988","NH_00118,SH_00139,SH_00170,URB_00677,URB_01095"
URB_01745,Unnamed Road,Urban Road,tertiary,407.2,"12.986422,77.519342","12.982941,77.518311","SH_00316,URB_01735,URB_01752"
URB_01746,Unnamed Road,Urban Road,secondary_link,76.9,"12.984249,77.581913","12.984911,77.581805",URB_00760
URB_01747,Unnamed Road,Urban Road,tertiary,1230.2,"12.984501,77.571828","12.985851,77.562894","SH_00155,SH_00158,SH_00310,SH_00312"
URB_01748,Unnamed Road,Urban Road,tertiary,392.6,"12.986697,77.678904","12.983583,77.679765","SH_00093,URB_00830,URB_00832"
URB_01749,Unnamed Road,Urban Road,tertiary,139.7,"12.985375,77.606874","12.985560,77.605666","SH_00119,URB_00628,URB_00683,URB_00763,URB_01159"
URB_01750,Unnamed Road,Urban Road,tertiary,230.9,"12.984840,77.610454","12.985925,77.609164","URB_00531,URB_00683,URB_01020,URB_01202"
URB_01751,Unnamed Road,Urban Road,tertiary,404.0,"12.986026,77.746191","12.985915,77.746211",
URB_01752,Unnamed Road,Urban Road,tertiary,34.5,"12.986724,77.519415","12.986422,77.519342","SH_00316,URB_01745"
URB_01753,Unnamed Road,Urban Road,secondary,496.8,"12.987883,77.733464","12.985603,77.733683","SH_00322,URB_02167"
URB_01754,Unnamed Road,Urban Road,tertiary,308.5,"12.985899,77.518962","12.986919,77.519459",URB_01741
URB_01755,Unnamed Road,Urban Road,secondary,283.5,"12.986948,77.619385","12.986948,77.619385",
URB_01756,Unnamed Road,Urban Road,secondary,301.6,"12.987638,77.622359","12.986949,77.619762","URB_00878,URB_01143"
URB_01757,Unnamed Road,Urban Road,unclassified,194.3,"12.986572,77.753520","12.988089,77.754160",
URB_01758,Unnamed Road,Urban Road,tertiary,263.3,"12.988676,77.472566","12.986475,77.471913",URB_00557
URB_01759,Unnamed Road,Urban Road,tertiary,113.2,"12.987645,77.513251","12.987430,77.512235",SH_00318
URB_01760,Unnamed Road,Urban Road,tertiary_link,52.8,"12.987794,77.519372","12.987657,77.519715","SH_00317,SH_00319,URB_01762"
URB_01761,Unnamed Road,Urban Road,tertiary,187.0,"12.987665,77.737113","12.987675,77.738743",
URB_01762,Unnamed Road,Urban Road,tertiary,49.0,"12.988076,77.519861","12.987657,77.519715","SH_00317,URB_01760,URB_01769"
URB_01763,Unnamed Road,Urban Road,tertiary,1046.8,"12.992595,77.531646","12.983851,77.528763",URB_00459
URB_01764,Unnamed Road,Urban Road,tertiary,130.3,"12.987733,77.493868","12.988906,77.493908",URB_01768
URB_01765,Unnamed Road,Urban Road,tertiary,1241.1,"12.994252,77.766716","12.983421,77.768091",URB_01814
URB_01766,Unnamed Road,Urban Road,tertiary,680.5,"12.991921,77.542884","12.985870,77.541995",
URB_01767,Unnamed Road,Urban Road,secondary,406.2,"12.990293,77.649484","12.987383,77.648887",
URB_01768,Unnamed Road,Urban Road,tertiary,50.9,"12.989362,77.493943","12.988906,77.493908","URB_01764,URB_01779"
URB_01769,Unnamed Road,Urban Road,tertiary,288.6,"12.990550,77.520635","12.988076,77.519861","NH_00099,NH_00131,SH_00317,URB_01762,URB_01787"
URB_01770,Unnamed Road,Urban Road,secondary,593.9,"12.987387,77.492617","12.990546,77.489893",URB_00515
URB_01771,Unnamed Road,Urban Road,tertiary,140.4,"12.990152,77.499380","12.988885,77.499404",URB_01777
URB_01772,Unnamed Road,Urban Road,tertiary,28.4,"12.989348,77.505816","12.989528,77.505857",URB_00867
URB_01773,Unnamed Road,Urban Road,tertiary,489.2,"12.991526,77.643434","12.987312,77.642876","URB_00563,URB_00839"
URB_01774,Unnamed Road,Urban Road,tertiary,47.1,"12.989554,77.700017","12.989962,77.700140",URB_01131
URB_01775,Unnamed Road,Urban Road,tertiary,26.8,"12.990096,77.550771","12.990121,77.550525",URB_00306
URB_01776,Unnamed Road,Urban Road,tertiary_link,38.1,"12.990353,77.601034","12.990124,77.600941",
URB_01777,Unnamed Road,Urban Road,tertiary,152.0,"12.991518,77.499323","12.990152,77.499380",URB_01771
URB_01778,Unnamed Road,Urban Road,tertiary,71.4,"12.990990,77.557871","12.990662,77.557310","URB_00238,URB_00306"
URB_01779,Unnamed Road,Urban Road,tertiary,342.6,"12.989362,77.493943","12.992416,77.494382","URB_01768,URB_01792"
URB_01780,Unnamed Road,Urban Road,tertiary,39.6,"12.990809,77.687228","12.991071,77.687336","SH_00093,URB_01169,URB_01784,URB_01786"
URB_01781,Unnamed Road,Urban Road,tertiary_link,84.4,"12.991283,77.585623","12.990986,77.586317",URB_00662
URB_01782,Unnamed Road,Urban Road,unclassified,216.4,"12.991936,77.594321","12.990312,77.595414",
URB_01783,Unnamed Road,Urban Road,tertiary,266.6,"12.990084,77.533857","12.992235,77.534288",
URB_01784,Unnamed Road,Urban Road,tertiary,178.8,"12.991071,77.687336","12.992048,77.688448","URB_00949,URB_01169,URB_01780,URB_01786"
URB_01785,Unnamed Road,Urban Road,tertiary,35.8,"12.991764,77.563738","12.991456,77.563809","URB_00238,URB_00390"
URB_01786,Unnamed Road,Urban Road,tertiary,158.7,"12.991071,77.687336","12.992208,77.686447","NH_00230,URB_01169,URB_01780,URB_01784"
URB_01787,Unnamed Road,Urban Road,tertiary,338.9,"12.993192,77.521547","12.990550,77.520635","NH_00099,NH_00131,URB_01769,URB_01799"
URB_01788,Unnamed Road,Urban Road,tertiary_link,137.7,"12.991639,77.574233","12.992660,77.574346",
URB_01789,Unnamed Road,Urban Road,tertiary,157.1,"12.992418,77.552599","12.992439,77.551149",
URB_01790,Unnamed Road,Urban Road,tertiary,565.6,"12.993235,77.510550","12.992052,77.505476","URB_00558,URB_00559"
URB_01791,Unnamed Road,Urban Road,tertiary,1117.4,"12.991619,77.487659","12.994509,77.477941","URB_00515,URB_00954"
URB_01792,Unnamed Road,Urban Road,tertiary,129.9,"12.992416,77.494382","12.993560,77.494640",URB_01779
URB_01793,Unnamed Road,Urban Road,tertiary,206.3,"12.993056,77.554549","12.993118,77.552646",
URB_01794,Unnamed Road,Urban Road,tertiary,107.9,"12.992769,77.563244","12.993715,77.563464",URB_00349
URB_01795,Unnamed Road,Urban Road,tertiary,33.2,"12.993283,77.686070","12.993111,77.686267","NH_00058,NH_00098,SH_00147,URB_01825"
URB_01796,Unnamed Road,Urban Road,tertiary,193.5,"12.993176,77.704458","12.993587,77.702907",
URB_01797,Unnamed Road,Urban Road,unclassified,141.3,"12.993254,77.704556","12.993627,77.703441",URB_00865
URB_01798,Unnamed Road,Urban Road,tertiary,124.8,"12.993375,77.585023","12.993436,77.584113",
URB_01799,Unnamed Road,Urban Road,tertiary,239.8,"12.995059,77.522472","12.993192,77.521547","URB_01787,URB_01823"
URB_01800,Unnamed Road,Urban Road,tertiary_link,85.9,"12.993851,77.595293","12.994346,77.595826",SH_00139
URB_01801,Unnamed Road,Urban Road,tertiary,155.5,"12.994857,77.566372","12.993459,77.566415",URB_00417
URB_01802,Unnamed Road,Urban Road,tertiary,163.6,"12.994821,77.664840","12.994186,77.663539",URB_01011
URB_01803,Unnamed Road,Urban Road,secondary,607.7,"12.992400,77.716186","12.994810,77.717958",URB_00777
URB_01804,Unnamed Road,Urban Road,tertiary,163.6,"12.993854,77.585075","12.995295,77.584793","NH_00124,URB_00913,URB_02169"
URB_01805,Unnamed Road,Urban Road,unclassified,460.5,"12.992805,77.757091","12.996201,77.758181",
URB_01806,Unnamed Road,Urban Road,tertiary,142.2,"12.995268,77.618964","12.994405,77.618046","URB_00537,URB_01232"
URB_01807,Unnamed Road,Urban Road,tertiary,233.9,"12.994238,77.663366","12.994827,77.664433","NH_00117,URB_01819"
URB_01808,Unnamed Road,Urban Road,tertiary,94.9,"12.994968,77.629039","12.994684,77.629116","URB_00816,URB_01115"
URB_01809,Unnamed Road,Urban Road,tertiary,57.4,"12.995002,77.677071","12.994922,77.677527",URB_01044
URB_01810,Unnamed Road,Urban Road,tertiary,1870.0,"12.995734,77.501993","12.995763,77.502493",
URB_01811,Unnamed Road,Urban Road,tertiary,173.4,"12.995138,77.552756","12.995042,77.554354","URB_00092,URB_00207"
URB_01812,Unnamed Road,Urban Road,tertiary,1083.7,"12.996774,77.528192","12.995748,77.534573","URB_00077,URB_00165"
URB_01813,Unnamed Road,Urban Road,tertiary,44.0,"12.995169,77.589758","12.995479,77.589607","NH_00118,URB_00941"
URB_01814,Unnamed Road,Urban Road,tertiary,323.4,"12.994252,77.766716","12.995703,77.765212","URB_01765,URB_01822"
URB_01815,Unnamed Road,Urban Road,tertiary,396.9,"12.994678,77.757728","12.994645,77.757844","SH_00092,SH_00372"
URB_01816,Unnamed Road,Urban Road,tertiary,110.9,"12.995285,77.550666","12.996241,77.550449","SH_00022,SH_00133,SH_00198,URB_02162"
